trial_id,paradigm,audio_filename,trial_start,actual_prep_time,actual_audio_jitter,red_square_onset,green_square_onset,audio_onset,audio_offset,trial_end
1,listening,pet.mp3,0.001575700007379055,1.4889609025423585,0.4768404233135548,0.0015802998095750809,1.4950978998094797,1.9722609999589622,2.807518699672073,2.8075230000540614
2,listening,pen.mp3,4.823886099737138,1.575669325542522,0.509134751879668,4.823905099648982,6.413238399662077,6.937078499700874,7.696300299838185,7.696304599754512
3,listening,room.mp3,9.713663599919528,1.5337496678359142,0.49982094454770615,9.713671199977398,11.256599499844015,11.769039299804717,12.5735994996503,12.573604899924248
