trial_id,paradigm,word,trial_start,trial_start_abs,actual_prep_time,actual_word_jitter,red_square_onset,red_square_onset_abs,green_square_onset,green_square_onset_abs,word_onset,word_onset_abs,word_offset,word_offset_abs,trial_end,trial_end_abs
1,reading,De zon schijnt vandaag fel,0.0004766997881233692,2025-12-07T16:28:55.473249,1.4783974040253522,0.5169706090245019,0.0004904000088572502,2025-12-07T16:28:55.473249,1.4846546999178827,2025-12-07T16:28:56.957793,2.014584499876946,2025-12-07T16:28:57.487778,2.2305863997898996,2025-12-07T16:28:57.703760,2.2306063999421895,2025-12-07T16:28:57.703760
2,reading,Room,4.250097000040114,2025-12-07T16:28:59.723027,1.447066208627454,0.5948895668143886,4.250119399745017,2025-12-07T16:28:59.723027,5.7077426998876035,2025-12-07T16:29:01.180914,6.303035299759358,2025-12-07T16:29:01.776227,6.503416999708861,2025-12-07T16:29:01.976607,6.503430899698287,2025-12-07T16:29:01.976607
3,reading,Pet,8.533826599828899,2025-12-07T16:29:04.006896,1.4469849603134979,0.4281482397714118,8.533842999953777,2025-12-07T16:29:04.006896,9.987214099615812,2025-12-07T16:29:05.460389,10.41596099967137,2025-12-07T16:29:05.889119,10.616858900059015,2025-12-07T16:29:06.090042,10.616889599710703,2025-12-07T16:29:06.090042
4,reading,Pen,12.637148299720138,2025-12-07T16:29:08.110176,1.4240062107144962,0.4129121624765105,12.637177600059658,2025-12-07T16:29:08.110176,14.066793099977076,2025-12-07T16:29:09.539943,14.482006999664009,2025-12-07T16:29:09.955064,14.695954099763185,2025-12-07T16:29:10.169097,14.695994699839503,2025-12-07T16:29:10.169097
