trial_id,paradigm,audio_filename,trial_start,actual_prep_time,actual_audio_jitter,red_square_onset,green_square_onset,audio_onset,audio_offset,trial_end
1,listening,wet.mp3,0.001538899727165699,1.4396981232893415,0.42175903900981637,0.0015465999022126198,1.450729999691248,1.882863299921155,2.6414606999605894,2.6414705999195576
2,listening,step.mp3,4.660032499581575,1.446973290894591,0.44184058496419726,4.660050999838859,6.108605799730867,6.5610950998961926,7.3739490997977555,7.373952999711037
3,listening,bad.mp3,9.38487989967689,1.5651654766968466,0.48758868830656543,9.384888099972159,10.95019539957866,11.446250199805945,12.209748599678278,12.209756399970502
