trial_id,paradigm,audio_filename,trial_start,trial_start_abs,actual_prep_time,actual_audio_jitter,red_square_onset,red_square_onset_abs,green_square_onset,green_square_onset_abs,audio_onset,audio_onset_abs,audio_offset,audio_offset_abs,trial_end,trial_end_abs
1,listening,pen.mp3,0.0015048999339342117,2025-12-07T16:25:01.979967,1.4211477433649857,0.5752672553546713,0.0015157000161707401,2025-12-07T16:25:01.979967,1.429953099694103,2025-12-07T16:25:03.409161,2.0142949000000954,2025-12-07T16:25:03.993523,2.7621516999788582,2025-12-07T16:25:04.741366,2.762171299662441,2025-12-07T16:25:04.741366
2,listening,De zon schijnt vandaag fel.mp3,4.785471200011671,2025-12-07T16:25:06.764494,1.4004108521761462,0.5679134048681682,4.785489599686116,2025-12-07T16:25:06.764494,6.186654899735004,2025-12-07T16:25:08.165831,6.756331299897283,2025-12-07T16:25:08.735550,8.976290099788457,2025-12-07T16:25:10.955511,8.976307899691164,2025-12-07T16:25:10.955511
3,listening,kind.mp3,10.996461499948055,2025-12-07T16:25:12.975517,1.5075696060270218,0.5513059692764724,10.996478999964893,2025-12-07T16:25:12.975517,12.51099589979276,2025-12-07T16:25:14.490217,13.071467999834567,2025-12-07T16:25:15.050699,13.90735729970038,2025-12-07T16:25:15.886583,13.90737249981612,2025-12-07T16:25:15.886583
4,listening,radio.mp3,15.926679600030184,2025-12-07T16:25:17.905648,1.5072573385365202,0.47347342908660095,15.926704999990761,2025-12-07T16:25:17.905648,17.439859999809414,2025-12-07T16:25:19.419075,17.929862099699676,2025-12-07T16:25:19.909044,19.015341999940574,2025-12-07T16:25:20.994562,19.015361099969596,2025-12-07T16:25:20.994562
5,listening,lip.mp3,21.04689159989357,2025-12-07T16:25:23.025963,1.5567333365068319,0.48375470590321284,21.046905499882996,2025-12-07T16:25:23.025963,22.617709399666637,2025-12-07T16:25:24.596930,23.113736299797893,2025-12-07T16:25:25.092964,23.86968999961391,2025-12-07T16:25:25.848912,23.869704199954867,2025-12-07T16:25:25.848912
6,listening,step.mp3,25.889854699838907,2025-12-07T16:25:27.868966,1.4738243963909492,0.4955593679593089,25.88986779982224,2025-12-07T16:25:27.868966,27.367403199896216,2025-12-07T16:25:29.346626,27.879578599706292,2025-12-07T16:25:29.858806,28.70578039996326,2025-12-07T16:25:30.685006,28.705798899754882,2025-12-07T16:25:30.685006
7,listening,menu.mp3,30.725007199682295,2025-12-07T16:25:32.703964,1.599822793671279,0.4998423286201741,30.72502340003848,2025-12-07T16:25:32.703964,32.327624399680644,2025-12-07T16:25:34.306853,32.83984819985926,2025-12-07T16:25:34.819063,33.65468579996377,2025-12-07T16:25:35.633891,33.65471729962155,2025-12-07T16:25:35.633891
8,listening,bang.mp3,35.68206480005756,2025-12-07T16:25:37.661173,1.4866419668025312,0.5590625658345243,35.682080999948084,2025-12-07T16:25:37.661173,37.1773697999306,2025-12-07T16:25:39.156574,37.7519922000356,2025-12-07T16:25:39.731199,38.503365699667484,2025-12-07T16:25:40.482543,38.503396099898964,2025-12-07T16:25:40.482543
